match_id,season,match_date,venue,city,team1,team2,toss_winner,toss_decision,batting_team,bowling_team,team1_score,team2_score,team1_wickets,team2_wickets,team1_overs,team2_overs,match_winner,win_by_runs,win_by_wickets,player_name,player_team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,overs_bowled,wickets_taken,runs_conceded,economy_rate,player_of_match
1063,2015,2015-05-27,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Punjab Kings,Mumbai Indians,bat,Mumbai Indians,Punjab Kings,173,170,8,7,20.0,20.0,Mumbai Indians,3,0,Prabhsimran Singh,Punjab Kings,WK-Batsman,0,0,0,0,0.0,0.0,0,0,,0
1116,2016,2016-05-12,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Rajasthan Royals,Kolkata Knight Riders,193,167,5,9,20.0,20.0,Rajasthan Royals,26,0,R Ashwin,Rajasthan Royals,All-Rounder,1,1,0,0,100.0,4.0,2,29,7.25,0
1372,2020,2020-05-11,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,field,Rajasthan Royals,Sunrisers Hyderabad,170,202,6,5,20.0,17.8,Sunrisers Hyderabad,0,5,Aiden Markram,Sunrisers Hyderabad,All-Rounder,26,26,1,0,100.0,0.0,0,0,,0
1192,2017,2017-05-25,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Delhi Capitals,167,150,8,7,20.0,20.0,Mumbai Indians,17,0,Trent Boult,Mumbai Indians,Bowler,0,0,0,0,0.0,4.0,0,38,9.5,0
1498,2022,2022-05-08,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Rajasthan Royals,Kolkata Knight Riders,149,152,6,0,20.0,16.1,Kolkata Knight Riders,0,10,Kuldeep Sen,Rajasthan Royals,Bowler,0,0,0,0,0.0,4.0,1,35,8.75,0
1048,2015,2015-05-12,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Mumbai Indians,147,169,10,7,20.0,15.0,Mumbai Indians,0,3,T Natarajan,Sunrisers Hyderabad,Bowler,0,0,0,0,0.0,3.0,0,18,6.0,0
1357,2020,2020-04-26,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,Mumbai Indians,116,167,9,5,20.0,19.2,Mumbai Indians,0,5,Harshal Patel,Royal Challengers Bangalore,Bowler,0,0,0,0,0.0,2.0,1,17,8.5,0
1414,2021,2021-04-12,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Punjab Kings,Rajasthan Royals,field,Punjab Kings,Rajasthan Royals,192,148,10,10,20.0,20.0,Punjab Kings,44,0,Jonny Bairstow,Punjab Kings,WK-Batsman,35,35,2,1,100.0,0.0,0,0,,0
1091,2016,2016-04-17,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Kolkata Knight Riders,Mumbai Indians,151,178,3,9,20.0,18.1,Mumbai Indians,0,1,Suryakumar Yadav,Mumbai Indians,Batsman,54,63,7,2,85.71,0.0,0,0,,0
1450,2021,2021-05-19,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Royal Challengers Bangalore,Rajasthan Royals,182,108,8,5,20.0,20.0,Royal Challengers Bangalore,74,0,Josh Hazlewood,Royal Challengers Bangalore,Bowler,0,0,0,0,0.0,3.0,2,27,9.0,0
1365,2020,2020-05-03,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Mumbai Indians,191,177,5,8,20.0,20.0,Sunrisers Hyderabad,14,0,Krunal Pandya,Mumbai Indians,All-Rounder,7,7,0,0,100.0,2.0,0,14,7.0,0
1473,2022,2022-04-12,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,Rajasthan Royals,Mumbai Indians,167,195,10,1,20.0,16.7,Mumbai Indians,0,9,Rohit Sharma,Mumbai Indians,Batsman,27,27,2,2,100.0,0.0,0,0,,0
1246,2018,2018-05-12,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,Delhi Capitals,183,160,4,8,20.0,20.0,Chennai Super Kings,23,0,Ruturaj Gaikwad,Chennai Super Kings,Batsman,26,30,3,1,86.67,0.0,0,0,,0
1579,2023,2023-05-18,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,Mumbai Indians,133,162,6,7,20.0,15.9,Mumbai Indians,0,3,Devdutt Padikkal,Rajasthan Royals,Batsman,75,75,6,7,100.0,0.0,0,0,,0
1325,2019,2019-05-30,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,field,Kolkata Knight Riders,Chennai Super Kings,150,174,8,4,20.0,15.7,Chennai Super Kings,0,6,Ravindra Jadeja,Chennai Super Kings,All-Rounder,37,37,2,1,100.0,0.0,0,0,,0
1167,2017,2017-05-01,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,field,Royal Challengers Bangalore,Delhi Capitals,145,166,10,5,20.0,19.7,Delhi Capitals,0,5,Virat Kohli,Royal Challengers Bangalore,Batsman,43,43,5,3,100.0,0.0,0,0,,0
1260,2019,2019-03-26,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Royal Challengers Bangalore,143,198,5,3,20.0,19.3,Royal Challengers Bangalore,0,7,Trent Boult,Mumbai Indians,Bowler,4,1,0,0,400.0,3.0,1,28,9.33,0
1176,2017,2017-05-09,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Rajasthan Royals,169,163,7,4,20.0,20.0,Sunrisers Hyderabad,6,0,Jos Buttler,Rajasthan Royals,WK-Batsman,8,8,0,0,100.0,0.0,0,0,,0
1167,2017,2017-05-01,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,field,Royal Challengers Bangalore,Delhi Capitals,145,166,10,5,20.0,19.7,Delhi Capitals,0,5,Anrich Nortje,Delhi Capitals,Bowler,0,0,0,0,0.0,2.0,1,18,9.0,0
1054,2015,2015-05-19,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,Delhi Capitals,Kolkata Knight Riders,152,152,6,4,20.0,20.0,Kolkata Knight Riders,0,6,Mitchell Marsh,Delhi Capitals,All-Rounder,22,22,1,1,100.0,3.0,1,22,7.33,0
1256,2018,2018-05-23,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,Kolkata Knight Riders,187,184,4,7,20.0,20.0,Rajasthan Royals,3,0,Dhruv Jurel,Rajasthan Royals,WK-Batsman,36,36,5,0,100.0,0.0,0,0,,1
1338,2020,2020-04-07,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,Kolkata Knight Riders,163,158,8,7,20.0,20.0,Mumbai Indians,5,0,Suryakumar Yadav,Mumbai Indians,Batsman,17,17,1,0,100.0,0.0,0,0,,0
1034,2015,2015-04-29,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Rajasthan Royals,PUNJAB KINGS,field,Rajasthan Royals,Punjab Kings,155,152,3,7,20.0,20.0,Rajasthan Royals,3,0,Kuldeep Sen,Rajasthan Royals,Bowler,4,1,0,0,400.0,2.0,3,20,10.0,0
1092,2016,2016-04-18,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,Kolkata Knight Riders,143,159,9,8,20.0,18.8,Kolkata Knight Riders,0,2,Lockie Ferguson,Kolkata Knight Riders,Bowler,17,3,0,0,566.67,2.0,1,6,3.0,0
1140,2017,2017-04-04,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,Delhi Capitals,165,153,4,10,20.0,20.0,Kolkata Knight Riders,12,0,Umesh Yadav,Kolkata Knight Riders,Bowler,7,5,0,0,140.0,3.0,1,20,6.67,0
1289,2019,2019-04-25,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bangalore,Delhi Capitals,144,161,10,3,20.0,18.8,Delhi Capitals,0,7,Mitchell Marsh,Delhi Capitals,All-Rounder,2,2,0,0,100.0,2.0,0,20,,0
1535,2023,2023-04-05,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,field,Kolkata Knight Riders,Delhi Capitals,179,151,8,5,20.0,20.0,Kolkata Knight Riders,28,0,Shreyas Iyer,Kolkata Knight Riders,Batsman,18,18,1,1,100.0,0.0,0,0,,0
1149,2017,2017-04-13,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Sunrisers Hyderabad,Rajasthan Royals,161,160,3,9,20.0,20.0,Sunrisers Hyderabad,1,0,Umran Malik,Sunrisers Hyderabad,Bowler,0,0,0,0,0.0,4.0,3,35,8.75,0
1279,2019,2019-04-14,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,Royal Challengers Bangalore,209,156,3,4,20.0,20.0,Mumbai Indians,53,0,Rohit Sharma,Mumbai Indians,Batsman,17,17,1,1,,0.0,0,0,,0
1096,2016,2016-04-22,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,field,Delhi Capitals,Sunrisers Hyderabad,188,186,5,6,20.0,20.0,Delhi Capitals,2,0,Heinrich Klaasen,Sunrisers Hyderabad,WK-Batsman,7,7,0,0,100.0,0.0,0,0,,0
1112,2016,2016-05-09,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Punjab Kings,Mumbai Indians,170,186,8,4,20.0,19.9,Mumbai Indians,0,6,Suryakumar Yadav,Mumbai Indians,Batsman,24,24,3,1,100.0,0.0,0,0,,0
1255,2018,2018-05-22,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,Delhi Capitals,156,154,3,8,20.0,20.0,Chennai Super Kings,2,0,Rishabh Pant,Delhi Capitals,WK-Batsman,1,1,0,0,100.0,0.0,0,0,,0
1083,2016,2016-04-10,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,Chennai Super Kings,214,151,5,4,20.0,20.0,Mumbai Indians,63,0,Kieron Pollard,Mumbai Indians,All-Rounder,52,52,2,3,100.0,1.0,0,12,12.0,0
1315,2019,2019-05-21,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,field,Delhi Capitals,Sunrisers Hyderabad,150,132,4,7,20.0,20.0,Delhi Capitals,18,0,Khaleel Ahmed,Delhi Capitals,Bowler,10,10,0,0,100.0,3.0,0,19,6.33,1
1515,2022,2022-05-25,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,Royal Challengers Bangalore,184,161,9,3,20.0,20.0,Chennai Super Kings,23,0,Shivam Dube,Chennai Super Kings,All-Rounder,0,2,0,0,0.0,4.0,2,33,8.25,0
1313,2019,2019-05-19,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Royal Challengers Bangalore,134,162,4,1,20.0,15.7,Royal Challengers Bangalore,0,9,Heinrich Klaasen,Sunrisers Hyderabad,WK-Batsman,44,47,5,3,93.62,0.0,0,0,,0
1165,2017,2017-04-28,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Punjab Kings,Punjab Kings,field,Chennai Super Kings,Punjab Kings,185,125,6,10,20.0,20.0,Chennai Super Kings,60,0,Deepak Chahar,Chennai Super Kings,Bowler,1,8,0,0,12.5,2.0,2,18,9.0,0
1378,2020,2020-05-16,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,Sunrisers Hyderabad,144,145,5,3,20.0,18.0,Sunrisers Hyderabad,0,7,Abhishek Sharma,Sunrisers Hyderabad,All-Rounder,4,4,0,0,100.0,3.0,1,29,9.67,0
1147,2017,2017-04-10,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Chennai Super Kings,Sunrisers Hyderabad,191,189,8,3,20.0,20.0,Chennai Super Kings,2,0,Heinrich Klaasen,Sunrisers Hyderabad,WK-Batsman,1,1,0,0,100.0,0.0,0,0,,0
1505,2022,2022-05-14,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Rajasthan Royals,175,162,8,9,20.0,20.0,Royal Challengers Bangalore,13,0,Trent Boult,Rajasthan Royals,Bowler,3,1,0,0,300.0,4.0,2,27,6.75,0
1420,2021,2021-04-18,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Kolkata Knight Riders,Punjab Kings,field,Kolkata Knight Riders,Punjab Kings,204,141,6,4,20.0,20.0,Kolkata Knight Riders,63,0,Kagiso Rabada,Punjab Kings,Bowler,1,4,0,0,25.0,3.0,2,31,10.33,0
1205,2018,2018-04-01,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Rajasthan Royals,182,170,9,4,20.0,20.0,Royal Challengers Bangalore,12,0,Trent Boult,Rajasthan Royals,Bowler,0,0,0,0,0.0,3.0,2,25,8.33,0
1391,2020,2020-05-30,"Punjab Cricket Association Stadium, Mohali",,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Punjab Kings,Kolkata Knight Riders,172,154,10,5,20.0,20.0,Punjab Kings,18,0,Harpreet Brar,Punjab Kings,All-Rounder,33,36,2,2,91.67,1.0,0,4,4.0,0
1158,2017,2017-04-22,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Kolkata Knight Riders,Royal Challengers Bangalore,161,182,9,6,20.0,15.1,Royal Challengers Bangalore,0,4,Glenn Maxwell,Royal Challengers Bangalore,All-Rounder,53,53,4,3,100.0,1.0,0,4,4.0,0
1499,2022,2022-05-09,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Rajasthan Royals,144,174,10,2,20.0,15.8,Rajasthan Royals,0,8,Mohammed Siraj,Royal Challengers Bangalore,Bowler,4,7,0,0,57.14,4.0,1,31,7.75,0
1323,2019,2019-05-28,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,Royal Challengers Bangalore,177,166,4,8,20.0,20.0,Rajasthan Royals,11,0,Jos Buttler,Rajasthan Royals,WK-Batsman,91,91,13,8,100.0,0.0,0,0,,1
1096,2016,2016-04-22,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,field,Delhi Capitals,Sunrisers Hyderabad,188,186,5,6,20.0,20.0,Delhi Capitals,2,0,Anrich Nortje,Delhi Capitals,Bowler,0,0,0,0,0.0,2.0,0,15,7.5,0
1540,2023,2023-04-10,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,field,Royal Challengers Bangalore,Punjab Kings,194,150,4,5,20.0,20.0,Royal Challengers Bangalore,44,0,Rahul Chahar,Punjab Kings,Bowler,5,6,0,0,83.33,3.0,2,29,9.67,0
1365,2020,2020-05-03,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Mumbai Indians,191,177,5,8,20.0,20.0,Sunrisers Hyderabad,14,0,Abhishek Sharma,Sunrisers Hyderabad,All-Rounder,2,2,0,0,100.0,0.0,0,0,,0
1484,2022,2022-04-23,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,Kolkata Knight Riders,Delhi Capitals,173,145,8,4,20.0,20.0,Kolkata Knight Riders,28,0,Varun Chakravarthy,Kolkata Knight Riders,Bowler,3,8,0,0,37.5,4.0,1,38,9.5,0
1345,2020,2020-04-13,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,field,Kolkata Knight Riders,Chennai Super Kings,197,184,7,3,20.0,20.0,Kolkata Knight Riders,13,0,Matheesha Pathirana,Chennai Super Kings,Bowler,2,9,0,0,22.22,3.0,0,24,8.0,0
1184,2017,2017-05-18,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Mumbai Indians,189,149,8,7,20.0,20.0,Sunrisers Hyderabad,40,0,Heinrich Klaasen,Sunrisers Hyderabad,WK-Batsman,15,18,1,1,83.33,0.0,0,0,,0
1462,2022,2022-04-01,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Chennai Super Kings,182,197,8,1,20.0,16.2,Chennai Super Kings,0,9,Ruturaj Gaikwad,Chennai Super Kings,Batsman,46,46,6,2,100.0,0.0,0,0,,0
1413,2021,2021-04-12,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Sunrisers Hyderabad,Royal Challengers Bangalore,171,191,4,6,20.0,16.9,Royal Challengers Bangalore,0,4,Mohammed Siraj,Royal Challengers Bangalore,Bowler,2,7,0,0,28.57,2.0,1,17,8.5,1
1095,2016,2016-04-21,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Punjab Kings,200,159,5,6,20.0,20.0,Royal Challengers Bangalore,41,0,Shikhar Dhawan,Punjab Kings,Batsman,7,7,0,0,100.0,0.0,0,0,,0
1298,2019,2019-05-04,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Delhi Capitals,182,134,5,3,20.0,20.0,Royal Challengers Bangalore,48,0,Khaleel Ahmed,Delhi Capitals,Bowler,0,0,0,0,0.0,3.0,0,18,,0
1176,2017,2017-05-09,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Rajasthan Royals,169,163,7,4,20.0,20.0,Sunrisers Hyderabad,6,0,Yuzvendra Chahal,Rajasthan Royals,Bowler,0,0,0,0,0.0,4.0,1,36,9.0,0
1042,2015,2015-05-06,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Chennai Super Kings,165,174,9,2,20.0,18.7,Chennai Super Kings,0,8,Tushar Deshpande,Chennai Super Kings,Bowler,0,0,0,0,0.0,2.0,0,12,6.0,0
1165,2017,2017-04-28,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Punjab Kings,Punjab Kings,field,Chennai Super Kings,Punjab Kings,185,125,6,10,20.0,20.0,Chennai Super Kings,60,0,Rahul Chahar,Punjab Kings,Bowler,1,1,0,0,100.0,4.0,2,32,8.0,0
1301,2019,2019-05-07,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Punjab Kings,Delhi Capitals,152,164,9,4,20.0,18.8,Delhi Capitals,0,6,Rilee Rossouw,Delhi Capitals,Batsman,0,2,0,0,0.0,0.0,0,0,,0
1519,2022,2022-05-29,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Rajasthan Royals,170,151,5,10,20.0,20.0,Sunrisers Hyderabad,19,0,Yuzvendra Chahal,Rajasthan Royals,Bowler,3,7,0,0,,3.0,1,19,6.33,0
1003,2015,2015-03-28,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Chennai Super Kings,179,178,6,7,20.0,20.0,Mumbai Indians,1,0,Suryakumar Yadav,Mumbai Indians,Batsman,24,24,2,0,100.0,0.0,0,0,,0
1454,2021,2021-05-22,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Mumbai Indians,Sunrisers Hyderabad,162,144,9,3,20.0,20.0,Mumbai Indians,18,0,Marco Jansen,Sunrisers Hyderabad,All-Rounder,21,22,2,1,95.45,1.0,0,10,10.0,0
1285,2019,2019-04-20,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,Sunrisers Hyderabad,187,157,10,9,20.0,20.0,Chennai Super Kings,30,0,Aiden Markram,Sunrisers Hyderabad,All-Rounder,23,23,2,0,100.0,4.0,0,39,9.75,0
1064,2015,2015-05-28,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Sunrisers Hyderabad,Delhi Capitals,164,127,4,4,20.0,20.0,Sunrisers Hyderabad,37,0,Washington Sundar,Sunrisers Hyderabad,All-Rounder,45,45,2,1,100.0,4.0,0,32,8.0,0
1375,2020,2020-05-14,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,Royal Challengers Bangalore,128,137,7,1,20.0,17.9,Royal Challengers Bangalore,0,9,Faf du Plessis,Royal Challengers Bangalore,Batsman,0,5,0,0,0.0,0.0,0,0,,0
1057,2015,2015-05-21,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,Royal Challengers Bangalore,171,179,9,8,20.0,18.6,Royal Challengers Bangalore,0,2,Wanindu Hasaranga,Royal Challengers Bangalore,All-Rounder,1,1,0,0,100.0,0.0,0,0,,0
1375,2020,2020-05-14,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,Royal Challengers Bangalore,128,137,7,1,20.0,17.9,Royal Challengers Bangalore,0,9,Trent Boult,Rajasthan Royals,Bowler,7,2,0,0,350.0,2.0,0,9,4.5,0
1432,2021,2021-04-30,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,Sunrisers Hyderabad,162,173,10,6,20.0,16.5,Sunrisers Hyderabad,0,4,Rinku Singh,Kolkata Knight Riders,Batsman,17,17,1,1,100.0,0.0,0,0,,0
1292,2019,2019-04-28,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,Rajasthan Royals,178,168,7,5,20.0,20.0,Chennai Super Kings,10,0,Kuldeep Sen,Rajasthan Royals,Bowler,7,6,0,0,116.67,2.0,0,19,9.5,0
1368,2020,2020-05-07,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,Delhi Capitals,Kolkata Knight Riders,174,166,3,5,20.0,20.0,Delhi Capitals,8,0,Varun Chakravarthy,Kolkata Knight Riders,Bowler,7,8,0,0,87.5,2.0,0,20,10.0,0
1131,2017,2017-03-25,"Arun Jaitley Stadium, Delhi",,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,186,176,8,8,20.0,20.0,Delhi Capitals,10,0,Venkatesh Iyer,Kolkata Knight Riders,All-Rounder,6,6,0,0,100.0,4.0,0,24,6.0,0
1316,2019,2019-05-22,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,Mumbai Indians,135,173,10,6,20.0,15.6,Mumbai Indians,0,4,Devdutt Padikkal,Rajasthan Royals,Batsman,73,81,10,5,90.12,0.0,0,0,,0
1575,2023,2023-05-15,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,Rajasthan Royals,Punjab Kings,183,141,10,9,20.0,20.0,Rajasthan Royals,42,0,Jonny Bairstow,Punjab Kings,WK-Batsman,1,1,0,0,100.0,0.0,0,0,,0
1168,2017,2017-05-02,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Rajasthan Royals,Punjab Kings,field,Rajasthan Royals,Punjab Kings,142,157,10,2,20.0,19.2,Punjab Kings,0,8,Arshdeep Singh,Punjab Kings,Bowler,30,8,0,0,375.0,3.0,1,27,9.0,0
1152,2017,2017-04-16,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,field,Delhi Capitals,Rajasthan Royals,159,150,8,4,20.0,20.0,Delhi Capitals,9,0,Mitchell Marsh,Delhi Capitals,All-Rounder,17,17,1,0,100.0,3.0,0,30,,0
1495,2022,2022-05-04,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Punjab Kings,Mumbai Indians,131,198,10,1,20.0,18.2,Mumbai Indians,0,9,Rahul Chahar,Punjab Kings,Bowler,5,7,0,0,71.43,3.0,0,33,11.0,0
1260,2019,2019-03-26,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Royal Challengers Bangalore,143,198,5,3,20.0,19.3,Royal Challengers Bangalore,0,7,Piyush Chawla,Mumbai Indians,Bowler,2,9,0,0,22.22,3.0,0,27,9.0,0
